TargetName,HUGOSymbol,TargetGroup,AnalyteType,CodeClass,ProbePool,MinCount,MaxCount,MedianCount,GeomeanCount,NumberOfProbesIncluded,NumberOfProbesTotal,GeneID 
APEX1,APEX1,All Targets,RNA,Endogenous,01,1,844,16.5,15.6445446,1,1,328
BTAF1,BTAF1,All Targets,RNA,Endogenous,01,1,917,18,18.11706509,1,1,9044
EIF4G3,EIF4G3,All Targets,RNA,Endogenous,01,1,827,16,15.18953202,1,1,8672
NDUFB9,NDUFB9,All Targets,RNA,Endogenous,01,1,977,20,19.05062808,1,1,4715
TMEM249,TMEM249,All Targets,RNA,Endogenous,01,1,932,14,14.40158098,1,1,340393
BLOC1S6,BLOC1S6,All Targets,RNA,Endogenous,01,1,1797,33.5,33.3694538,1,1,26258
SMYD3,SMYD3,All Targets,RNA,Endogenous,01,1,638,11,10.80734375,1,1,64754
OAZ3,OAZ3,All Targets,RNA,Endogenous,01,1,775,15,13.64516662,1,1,51686
HSD17B14,HSD17B14,All Targets,RNA,Endogenous,01,1,1151,23.5,22.66832546,1,1,51171
ZNF471,ZNF471,All Targets,RNA,Endogenous,01,1,971,12,12.2148653,1,1,57573
ZNF34,ZNF34,All Targets,RNA,Endogenous,01,1,622,9,9.111667901,1,1,80778
TEPSIN,TEPSIN,All Targets,RNA,Endogenous,01,1,933,18,17.02675725,1,1,146705
MAGEA9B,"MAGEA9B,MAGEA9",All Targets,RNA,Endogenous,01,1,955,16,15.00773739,1,1,728269
SLC38A6,SLC38A6,All Targets,RNA,Endogenous,01,1,771,13,12.74730212,1,1,145389
LNPK,LNPK,All Targets,RNA,Endogenous,01,1,771,11,11.41582412,1,1,80856
CRYM,CRYM,All Targets,RNA,Endogenous,01,1,936,14,12.88092071,1,1,1428
KLHDC9,KLHDC9,All Targets,RNA,Endogenous,01,1,834,13,12.7727919,1,1,126823
OR56B1,OR56B1,All Targets,RNA,Endogenous,01,1,817,14,14.34455798,1,1,387748
STING1,STING1,All Targets,RNA,Endogenous,01,1,894,19,17.60867649,1,1,340061
CLUL1,CLUL1,All Targets,RNA,Endogenous,01,1,741,8,8.06944123,1,1,27098
CELF6,CELF6,All Targets,RNA,Endogenous,01,1,691,10,10.52641998,1,1,60677
RAC1,RAC1,All Targets,RNA,Endogenous,01,1,782,13.5,12.78063022,1,1,5879
NDUFV3,NDUFV3,All Targets,RNA,Endogenous,01,1,657,13,12.06008391,1,1,4731
DGKI,DGKI,All Targets,RNA,Endogenous,01,1,836,13,12.71559306,1,1,9162
BRK1,BRK1,All Targets,RNA,Endogenous,01,1,636,21,20.59078625,1,1,55845
RIOK2,RIOK2,All Targets,RNA,Endogenous,01,1,906,27,25.73547223,1,1,55781
ZNF7,ZNF7,All Targets,RNA,Endogenous,01,1,772,14,13.9952368,1,1,7553
FMN1,FMN1,All Targets,RNA,Endogenous,01,1,807,15,15.3453274,1,1,342184
EAF2,EAF2,All Targets,RNA,Endogenous,01,1,656,12,11.35629581,1,1,55840
TUFM,TUFM,All Targets,RNA,Endogenous,01,1,795,21,20.08305119,1,1,7284
TREML2,TREML2,All Targets,RNA,Endogenous,01,1,728,9,8.296081421,1,1,79865
MOSPD1,MOSPD1,All Targets,RNA,Endogenous,01,1,782,10,9.868298608,1,1,56180
KCNA6,KCNA6,All Targets,RNA,Endogenous,01,1,801,14,13.32934745,1,1,3742
AVL9,AVL9,All Targets,RNA,Endogenous,01,1,618,9,9.137698725,1,1,23080
ZNF468,ZNF468,All Targets,RNA,Endogenous,01,1,893,13,12.80729421,1,1,90333
SNW1,SNW1,All Targets,RNA,Endogenous,01,1,972,33,33.68282054,1,1,22938
C10orf99,C10orf99,All Targets,RNA,Endogenous,01,1,715,19,18.84636506,1,1,387695
RFPL4AL1,"RFPL4AL1,RFPL4A",All Targets,RNA,Endogenous,01,1,831,11.5,11.44539429,1,1,729974
RIC3,RIC3,All Targets,RNA,Endogenous,01,1,821,11.5,10.52944955,1,1,79608
SIM1,SIM1,All Targets,RNA,Endogenous,01,1,825,10.5,10.01810504,1,1,6492
C9orf135,C9orf135,All Targets,RNA,Endogenous,01,1,930,17,16.4280776,1,1,138255
ARGFX,ARGFX,All Targets,RNA,Endogenous,01,1,995,12,11.57225412,1,1,503582
RNF151,RNF151,All Targets,RNA,Endogenous,01,1,938,20,20.26099866,1,1,146310
GRIN2A,GRIN2A,All Targets,RNA,Endogenous,01,1,646,18,18.08494592,1,1,2903
OPCML,OPCML,All Targets,RNA,Endogenous,01,1,921,18,18.46996962,1,1,4978
CDRT15L2,CDRT15L2,All Targets,RNA,Endogenous,01,1,881,15,14.26856415,1,1,256223
CA14,CA14,All Targets,RNA,Endogenous,01,1,1130,14,13.49123585,1,1,23632
NIF3L1,NIF3L1,All Targets,RNA,Endogenous,01,1,757,12,11.65399208,1,1,60491
AQP8,AQP8,All Targets,RNA,Endogenous,01,1,807,14,13.63233271,1,1,343
RBP7,RBP7,All Targets,RNA,Endogenous,01,1,473,7,6.628300497,1,1,116362
GNL2,GNL2,All Targets,RNA,Endogenous,01,1,825,15,14.11938836,1,1,29889
COX7C,COX7C,All Targets,RNA,Endogenous,01,1,1031,30,29.76186778,1,1,1350
SPCS3,SPCS3,All Targets,RNA,Endogenous,01,1,740,20,18.76651556,1,1,60559
SPINT1,SPINT1,All Targets,RNA,Endogenous,01,1,750,13,12.94371832,1,1,6692
ST7,ST7,All Targets,RNA,Endogenous,01,1,943,11,10.95810596,1,1,7982
PRR7,PRR7,All Targets,RNA,Endogenous,01,1,1353,24,23.66795331,1,1,80758
SUPT5H,SUPT5H,All Targets,RNA,Endogenous,01,1,877,16,15.29442786,1,1,6829
CLDN8,CLDN8,All Targets,RNA,Endogenous,01,1,815,13,12.50846517,1,1,9073
ANK2,ANK2,All Targets,RNA,Endogenous,01,1,683,11,10.45522289,1,1,287
TYR,TYR,All Targets,RNA,Endogenous,01,1,1789,26,25.38266854,1,1,7299
KDM5A,KDM5A,All Targets,RNA,Endogenous,01,1,927,24,23.59332894,1,1,5927
SOX2,SOX2,All Targets,RNA,Endogenous,01,1,855,12,11.44185377,1,1,6657
MRPL57,MRPL57,All Targets,RNA,Endogenous,01,1,917,15,14.3969684,1,1,78988
RGS17,RGS17,All Targets,RNA,Endogenous,01,1,1010,14,13.33176387,1,1,26575
GPRIN1,GPRIN1,All Targets,RNA,Endogenous,01,1,833,12,11.98991854,1,1,114787
ACSL5,ACSL5,All Targets,RNA,Endogenous,01,1,803,13.5,12.90839103,1,1,51703
GOLGA7,GOLGA7,All Targets,RNA,Endogenous,01,1,1214,24,24.36483202,1,1,51125
TMEM43,TMEM43,All Targets,RNA,Endogenous,01,1,1126,15,15.19689712,1,1,79188
NDUFA1,NDUFA1,All Targets,RNA,Endogenous,01,1,768,21.5,22.60792118,1,1,4694
DNAJC30,DNAJC30,All Targets,RNA,Endogenous,01,1,803,17,17.08265879,1,1,84277
NONO,NONO,All Targets,RNA,Endogenous,01,1,942,20.5,21.38847836,1,1,4841
CSPG5,CSPG5,All Targets,RNA,Endogenous,01,1,949,25.5,25.19336938,1,1,10675
HNRNPCL1,HNRNPCL1,All Targets,RNA,Endogenous,01,1,892,9,8.880275568,1,1,343069
NKPD1,NKPD1,All Targets,RNA,Endogenous,01,1,908,16,16.60157849,1,1,284353
KNCN,KNCN,All Targets,RNA,Endogenous,01,1,809,16,15.80774298,1,1,148930
GPR3,GPR3,All Targets,RNA,Endogenous,01,1,890,13,12.37342892,1,1,2827
ACBD6,ACBD6,All Targets,RNA,Endogenous,01,1,977,14,13.77545314,1,1,84320
NAP1L4,NAP1L4,All Targets,RNA,Endogenous,01,1,1068,27,27.3777335,1,1,4676
SLC25A29,SLC25A29,All Targets,RNA,Endogenous,01,1,999,21,20.46992728,1,1,123096
MPPED1,MPPED1,All Targets,RNA,Endogenous,01,1,1142,18,16.97951872,1,1,758
OR52Z1,OR52Z1,All Targets,RNA,Endogenous,01,1,851,10.5,10.38234055,1,1,283110
NDRG1,NDRG1,All Targets,RNA,Endogenous,01,1,1242,20,20.40911332,1,1,10397
NFATC4,NFATC4,All Targets,RNA,Endogenous,01,1,824,13,13.34768893,1,1,4776
LILRA5,LILRA5,All Targets,RNA,Endogenous,01,1,999,17,16.67916951,1,1,353514
NUP153,NUP153,All Targets,RNA,Endogenous,01,1,948,20,19.56125115,1,1,9972
TIMM23B,"TIMM23B-AGAP6,TIMM23B,TIMM23",All Targets,RNA,Endogenous,01,1,865,22.5,23.34532767,1,1,100652748
NFAM1,NFAM1,All Targets,RNA,Endogenous,01,1,954,25,26.7330211,1,1,150372
STC1,STC1,All Targets,RNA,Endogenous,01,1,937,17,16.83448079,1,1,6781
OR52N5,OR52N5,All Targets,RNA,Endogenous,01,1,738,15,14.03569244,1,1,390075
NPR1,NPR1,All Targets,RNA,Endogenous,01,1,770,12,12.08127913,1,1,4881
CYP1A2,CYP1A2,All Targets,RNA,Endogenous,01,1,666,12,11.53018635,1,1,1544
C1orf74,C1orf74,All Targets,RNA,Endogenous,01,1,837,14,13.56794156,1,1,148304
ZDHHC2,ZDHHC2,All Targets,RNA,Endogenous,01,1,924,13.5,13.58349645,1,1,51201
NFATC3,NFATC3,All Targets,RNA,Endogenous,01,1,781,15,15.53079368,1,1,4775
ZSWIM1,ZSWIM1,All Targets,RNA,Endogenous,01,1,755,13,13.67143942,1,1,90204
FAM90A1,"FAM90A10P,FAM90A1,FAM90A26,LOC112268387",All Targets,RNA,Endogenous,01,1,818,22,21.93658541,1,1,55138
CEP128,CEP128,All Targets,RNA,Endogenous,01,1,858,12,12.58282998,1,1,145508
STMN4,STMN4,All Targets,RNA,Endogenous,01,1,702,16,15.43700738,1,1,81551
OR2V1,OR2V1,All Targets,RNA,Endogenous,01,1,954,15,15.53478241,1,1,26693
SPATS2L,SPATS2L,All Targets,RNA,Endogenous,01,1,863,14,13.8056596,1,1,26010
RBPMS,RBPMS,All Targets,RNA,Endogenous,01,1,975,19,18.28615033,1,1,11030
FANCA,FANCA,All Targets,RNA,Endogenous,01,1,821,12.5,11.68056155,1,1,2175
AMHR2,AMHR2,All Targets,RNA,Endogenous,01,1,864,14.5,14.85358098,1,1,269
HMGXB4,HMGXB4,All Targets,RNA,Endogenous,01,1,765,16,16.12232206,1,1,10042
SLC16A4,SLC16A4,All Targets,RNA,Endogenous,01,1,870,13,13.03266302,1,1,9122
PHKG1,PHKG1,All Targets,RNA,Endogenous,01,1,1199,18,17.86023684,1,1,5260
ZNF132,ZNF132,All Targets,RNA,Endogenous,01,1,906,13.5,14.20174397,1,1,7691
PLEKHG6,PLEKHG6,All Targets,RNA,Endogenous,01,1,1032,25,25.19576811,1,1,55200
PHF19,PHF19,All Targets,RNA,Endogenous,01,1,682,13,12.45616154,1,1,26147
SLC35A3,SLC35A3,All Targets,RNA,Endogenous,01,1,942,15,15.1346691,1,1,23443
ACOX1,ACOX1,All Targets,RNA,Endogenous,01,1,738,11,10.73022229,1,1,51
DBNDD2,"DBNDD2,SYS1-DBNDD2",All Targets,RNA,Endogenous,01,1,988,17,17.19651382,1,1,55861
CWC15,CWC15,All Targets,RNA,Endogenous,01,1,773,21,20.23941954,1,1,51503
MCM6,MCM6,All Targets,RNA,Endogenous,01,1,652,12,11.25825195,1,1,4175
WSCD1,WSCD1,All Targets,RNA,Endogenous,01,1,712,9,8.278899781,1,1,23302
CD46,CD46,All Targets,RNA,Endogenous,01,1,863,16,15.69067045,1,1,4179
PPT1,PPT1,All Targets,RNA,Endogenous,01,1,927,21,21.87298469,1,1,5538
P2RX3,P2RX3,All Targets,RNA,Endogenous,01,1,866,15,14.79744471,1,1,5024
NPPB,NPPB,All Targets,RNA,Endogenous,01,1,834,19.5,19.51176987,1,1,4879
PTBP2,PTBP2,All Targets,RNA,Endogenous,01,1,766,12,11.9116025,1,1,58155
CADPS2,CADPS2,All Targets,RNA,Endogenous,01,1,1082,17,16.73518366,1,1,93664
SH3KBP1,SH3KBP1,All Targets,RNA,Endogenous,01,1,736,17,15.54605381,1,1,30011
ACVR2A,ACVR2A,All Targets,RNA,Endogenous,01,1,822,14,14.04592336,1,1,92
REEP6,REEP6,All Targets,RNA,Endogenous,01,1,742,10,10.85028306,1,1,92840
CIRBP,CIRBP,All Targets,RNA,Endogenous,01,1,959,45,45.16570868,1,1,1153
TGIF2,TGIF2,All Targets,RNA,Endogenous,01,1,963,18.5,19.00240608,1,1,60436
NDUFS8,NDUFS8,All Targets,RNA,Endogenous,01,1,907,19,19.35684622,1,1,4728
KCNB2,KCNB2,All Targets,RNA,Endogenous,01,1,882,15,14.30113425,1,1,9312
TBC1D16,TBC1D16,All Targets,RNA,Endogenous,01,1,782,15.5,14.87498596,1,1,125058
LBX1,LBX1,All Targets,RNA,Endogenous,01,1,1130,25,23.19864916,1,1,10660
XAGE3,XAGE3,All Targets,RNA,Endogenous,01,1,768,11,10.83712655,1,1,170626
PRR36,PRR36,All Targets,RNA,Endogenous,01,1,980,12,11.02042906,1,1,80164
FOLH1,"FOLH1B,FOLH1",All Targets,RNA,Endogenous,01,1,908,12,11.92594756,1,1,2346
TSPAN16,TSPAN16,All Targets,RNA,Endogenous,01,1,915,12,11.07724409,1,1,26526
RFTN2,RFTN2,All Targets,RNA,Endogenous,01,1,1085,13,12.52271693,1,1,130132
SPNS3,SPNS3,All Targets,RNA,Endogenous,01,1,881,15,14.49727453,1,1,201305
BICRAL,BICRAL,All Targets,RNA,Endogenous,01,1,777,13,12.5625144,1,1,23506
MARCOL,MARCOL,All Targets,RNA,Endogenous,01,1,986,11,10.87344971,1,1,105378220
FUT3,FUT3,All Targets,RNA,Endogenous,01,1,934,14,13.62953336,1,1,2525
PCMT1,PCMT1,All Targets,RNA,Endogenous,01,1,764,11,11.00900796,1,1,5110
YPEL2,YPEL2,All Targets,RNA,Endogenous,01,1,960,14,13.62954458,1,1,388403
STX16,STX16,All Targets,RNA,Endogenous,01,1,755,18,18.81872233,1,1,8675
CDR2L,CDR2L,All Targets,RNA,Endogenous,01,1,793,21,20.83090746,1,1,30850
MMP16,MMP16,All Targets,RNA,Endogenous,01,1,750,10,8.947278192,1,1,4325
ELOA2,ELOA2,All Targets,RNA,Endogenous,01,1,884,47,46.88161877,1,1,51224
PNMA6F,PNMA6F,All Targets,RNA,Endogenous,01,1,956,12,11.95302222,1,1,105373377
RIMKLA,RIMKLA,All Targets,RNA,Endogenous,01,1,886,13,12.83674601,1,1,284716
CCDC63,CCDC63,All Targets,RNA,Endogenous,01,1,828,11,11.63053034,1,1,160762
ELOVL5,ELOVL5,All Targets,RNA,Endogenous,01,1,926,66.5,66.89307653,1,1,60481
INPP4B,INPP4B,All Targets,RNA,Endogenous,01,1,912,17,15.99674609,1,1,8821
CSNK2A3,"CSNK2A3,CSNK2A1,GALNT18",All Targets,RNA,Endogenous,01,1,1137,20,19.55049524,1,1,283106
ZMYND15,ZMYND15,All Targets,RNA,Endogenous,01,1,867,10,10.2519586,1,1,84225
RNF113B,RNF113B,All Targets,RNA,Endogenous,01,1,814,12,11.31988095,1,1,140432
MRGPRG,MRGPRG,All Targets,RNA,Endogenous,01,1,755,20,19.89142275,1,1,386746
C1orf210,C1orf210,All Targets,RNA,Endogenous,01,1,773,11,10.47409202,1,1,149466
SLA2,SLA2,All Targets,RNA,Endogenous,01,1,881,14,13.35754104,1,1,84174
YDJC,YDJC,All Targets,RNA,Endogenous,01,1,800,13,13.64661824,1,1,150223
MEX3D,MEX3D,All Targets,RNA,Endogenous,01,1,1020,16,15.64277553,1,1,399664
ADCY2,ADCY2,All Targets,RNA,Endogenous,01,1,792,13.5,13.23379161,1,1,108
MEX3B,MEX3B,All Targets,RNA,Endogenous,01,1,736,10.5,10.27252142,1,1,84206
AMDHD2,AMDHD2,All Targets,RNA,Endogenous,01,1,930,17,16.79602019,1,1,51005
RFPL4B,RFPL4B,All Targets,RNA,Endogenous,01,1,738,12,12.17593804,1,1,442247
SPDYA,SPDYA,All Targets,RNA,Endogenous,01,1,851,12.5,11.72582365,1,1,245711
SMTNL1,SMTNL1,All Targets,RNA,Endogenous,01,1,836,10,10.06024932,1,1,219537
SLC1A2,SLC1A2,All Targets,RNA,Endogenous,01,1,752,13,12.82892262,1,1,6506
CEACAM16,CEACAM16,All Targets,RNA,Endogenous,01,1,1083,22,21.64349084,1,1,388551
PARD6A,PARD6A,All Targets,RNA,Endogenous,01,1,723,10,9.84214355,1,1,50855
RIPPLY1,RIPPLY1,All Targets,RNA,Endogenous,01,1,673,9,8.424355201,1,1,92129
SLC18A1,SLC18A1,All Targets,RNA,Endogenous,01,1,831,14,13.48089232,1,1,6570
SLC2A8,SLC2A8,All Targets,RNA,Endogenous,01,1,737,12,11.98203227,1,1,29988
SLC39A11,SLC39A11,All Targets,RNA,Endogenous,01,1,767,17,17.21390099,1,1,201266
ESPL1,ESPL1,All Targets,RNA,Endogenous,01,1,982,12,11.71925877,1,1,9700
ZNF836,ZNF836,All Targets,RNA,Endogenous,01,1,778,13,12.57706253,1,1,162962
DPEP2NB,DPEP2NB,All Targets,RNA,Endogenous,01,1,853,11,10.12675639,1,1,100131303
PTCD2,PTCD2,All Targets,RNA,Endogenous,01,1,836,13,13.20273279,1,1,79810
RNF7,RNF7,All Targets,RNA,Endogenous,01,1,905,18,18.07638118,1,1,9616
OR2L5,OR2L5,All Targets,RNA,Endogenous,01,1,860,11,10.75952607,1,1,81466
OR1A1,OR1A1,All Targets,RNA,Endogenous,01,1,760,14,13.15800248,1,1,8383
SLC9A9,SLC9A9,All Targets,RNA,Endogenous,01,1,896,18,18.1459819,1,1,285195
TAS2R43,"TAS2R43,TAS2R31",All Targets,RNA,Endogenous,01,1,707,16,15.98492277,1,1,259289
GBGT1,GBGT1,All Targets,RNA,Endogenous,01,1,856,16.5,15.76094662,1,1,26301
KCNJ5,KCNJ5,All Targets,RNA,Endogenous,01,1,758,15,14.05138109,1,1,3762
SHF,SHF,All Targets,RNA,Endogenous,01,1,604,10,9.314219355,1,1,90525
FFAR3,FFAR3,All Targets,RNA,Endogenous,01,1,929,9.5,8.868328442,1,1,2865
GLB1L2,GLB1L2,All Targets,RNA,Endogenous,01,1,935,9,9.089425127,1,1,89944
ACTN3,ACTN3,All Targets,RNA,Endogenous,01,1,848,11,11.22584816,1,1,89
ANG,ANG,All Targets,RNA,Endogenous,01,1,759,13,12.43719708,1,1,283
TGM2,TGM2,All Targets,RNA,Endogenous,01,1,785,21,21.54402927,1,1,7052
DTNB,DTNB,All Targets,RNA,Endogenous,01,1,713,17,16.92635092,1,1,1838
MECOM,MECOM,All Targets,RNA,Endogenous,01,1,1012,17,17.29341667,1,1,2122
CCL22,CCL22,All Targets,RNA,Endogenous,01,1,999,16,15.38250682,1,1,6367
RAB25,RAB25,All Targets,RNA,Endogenous,01,1,889,14,13.84448101,1,1,57111
C9orf92,C9orf92,All Targets,RNA,Endogenous,01,1,920,11,10.37200306,1,1,100129385
CDRT4,CDRT4,All Targets,RNA,Endogenous,01,1,865,15,14.96805931,1,1,284040
BIRC7,BIRC7,All Targets,RNA,Endogenous,01,1,852,12,11.34297607,1,1,79444
PDZD9,PDZD9,All Targets,RNA,Endogenous,01,1,798,14,14.16674174,1,1,255762
MEGF11,MEGF11,All Targets,RNA,Endogenous,01,1,792,12,11.74237955,1,1,84465
HSD17B8,HSD17B8,All Targets,RNA,Endogenous,01,1,971,17.5,17.43242009,1,1,7923
AFAP1,AFAP1,All Targets,RNA,Endogenous,01,1,904,16,14.9843006,1,1,60312
IGSF23,IGSF23,All Targets,RNA,Endogenous,01,1,898,20,19.45096767,1,1,147710
DSTN,DSTN,All Targets,RNA,Endogenous,01,1,766,15,14.60259809,1,1,11034
LRRC4C,LRRC4C,All Targets,RNA,Endogenous,01,1,882,11,11.01383007,1,1,57689
FKBP1A,FKBP1A,All Targets,RNA,Endogenous,01,1,1142,46,45.85605907,1,1,2280
SLC36A1,SLC36A1,All Targets,RNA,Endogenous,01,1,709,39,37.7281636,1,1,206358
DUSP23,DUSP23,All Targets,RNA,Endogenous,01,1,771,10,9.680198057,1,1,54935
CD300LB,CD300LB,All Targets,RNA,Endogenous,01,1,898,18,18.00912127,1,1,124599
PYDC2,PYDC2,All Targets,RNA,Endogenous,01,1,735,11,11.13156218,1,1,152138
TUBGCP2,TUBGCP2,All Targets,RNA,Endogenous,01,1,778,10,9.724169716,1,1,10844
TMEM120A,TMEM120A,All Targets,RNA,Endogenous,01,1,667,16,15.92100683,1,1,83862
OLFM1,OLFM1,All Targets,RNA,Endogenous,01,1,675,10,9.350267918,1,1,10439
ZBTB42,ZBTB42,All Targets,RNA,Endogenous,01,1,804,15,14.84619601,1,1,100128927
SPAG9,SPAG9,All Targets,RNA,Endogenous,01,1,843,19,19.08827505,1,1,9043
ZNF185,ZNF185,All Targets,RNA,Endogenous,01,1,916,10.5,10.16654818,1,1,7739
VTCN1,VTCN1,All Targets,RNA,Endogenous,01,1,710,11,10.52491455,1,1,79679
LPIN3,LPIN3,All Targets,RNA,Endogenous,01,1,738,12,11.72534701,1,1,64900
GJA4,GJA4,All Targets,RNA,Endogenous,01,1,916,15,14.84824717,1,1,2701
ARSA,ARSA,All Targets,RNA,Endogenous,01,1,792,17,18.23401938,1,1,410
FSD2,FSD2,All Targets,RNA,Endogenous,01,1,817,10,10.36621101,1,1,123722
TMEM25,TMEM25,All Targets,RNA,Endogenous,01,1,741,12,12.69830873,1,1,84866
FOXI3,FOXI3,All Targets,RNA,Endogenous,01,1,837,14,13.65515035,1,1,344167
OGN,OGN,All Targets,RNA,Endogenous,01,1,1008,17.5,16.69518881,1,1,4969
TEX29,TEX29,All Targets,RNA,Endogenous,01,1,948,13,13.67820507,1,1,121793
CDKN1B,CDKN1B,All Targets,RNA,Endogenous,01,1,798,41,42.43753938,1,1,1027
HSP90AA1,HSP90AA1,All Targets,RNA,Endogenous,01,1,668,30,29.14263473,1,1,3320
OR5B3,OR5B3,All Targets,RNA,Endogenous,01,1,1019,14,15.41020028,1,1,441608
RLN3,RLN3,All Targets,RNA,Endogenous,01,1,730,10,9.485703852,1,1,117579
AGO2,AGO2,All Targets,RNA,Endogenous,01,1,923,14,12.66493449,1,1,27161
EIF1,EIF1,All Targets,RNA,Endogenous,01,1,1053,26,26.31143901,1,1,10209
LRP10,LRP10,All Targets,RNA,Endogenous,01,1,1267,25,25.04499358,1,1,26020
FAM3A,FAM3A,All Targets,RNA,Endogenous,01,1,818,33,32.0659817,1,1,60343
SOD3,SOD3,All Targets,RNA,Endogenous,01,1,1930,27,27.66526391,1,1,6649
CNPY4,CNPY4,All Targets,RNA,Endogenous,01,1,869,12,11.49722067,1,1,245812
RABIF,RABIF,All Targets,RNA,Endogenous,01,1,789,15,15.63025452,1,1,5877
PLGLB1,PLGLB1,All Targets,RNA,Endogenous,01,1,860,15,14.57958308,1,1,5343
TMEM79,TMEM79,All Targets,RNA,Endogenous,01,1,771,13,12.73819036,1,1,84283
REV3L,REV3L,All Targets,RNA,Endogenous,01,1,1054,16,15.87345565,1,1,5980
CTDSPL,CTDSPL,All Targets,RNA,Endogenous,01,1,892,14,13.38584802,1,1,10217
TBC1D19,TBC1D19,All Targets,RNA,Endogenous,01,1,760,12,11.47662834,1,1,55296
SSTR3,SSTR3,All Targets,RNA,Endogenous,01,1,901,15,14.88648169,1,1,6753
PABIR3,PABIR3,All Targets,RNA,Endogenous,01,1,896,14,13.06066092,1,1,159091
FZD9,FZD9,All Targets,RNA,Endogenous,01,1,823,15,15.33097461,1,1,8326
LMNTD1,LMNTD1,All Targets,RNA,Endogenous,01,1,791,16,17.4971066,1,1,160492
COBLL1,COBLL1,All Targets,RNA,Endogenous,01,1,959,18,18.50792014,1,1,22837
CA11,CA11,All Targets,RNA,Endogenous,01,1,1002,16,16.30402086,1,1,770
KLHDC1,KLHDC1,All Targets,RNA,Endogenous,01,1,925,14,14.50032676,1,1,122773
MTAP,MTAP,All Targets,RNA,Endogenous,01,1,2165,32,32.20860876,1,1,4507
RAB3D,RAB3D,All Targets,RNA,Endogenous,01,1,851,22,21.42349085,1,1,9545
DOK7,DOK7,All Targets,RNA,Endogenous,01,1,828,21.5,21.06867547,1,1,285489
C9,C9,All Targets,RNA,Endogenous,01,1,1784,31.5,33.51112956,1,1,735
PAGE2,PAGE2,All Targets,RNA,Endogenous,01,1,863,10,8.780947294,1,1,203569
SLC35G4,"SLC35G6,SLC35G4,SLC35G5",All Targets,RNA,Endogenous,01,1,952,18,18.90946967,1,1,646000
TLCD3A,TLCD3A,All Targets,RNA,Endogenous,01,1,1013,16,16.09382259,1,1,79850
PRELID3A,PRELID3A,All Targets,RNA,Endogenous,01,1,785,11,10.20038607,1,1,10650
MACC1,MACC1,All Targets,RNA,Endogenous,01,1,920,13,12.79185707,1,1,346389
TMC7,TMC7,All Targets,RNA,Endogenous,01,1,986,12,11.64446951,1,1,79905
PLCZ1,PLCZ1,All Targets,RNA,Endogenous,01,1,1382,19,19.15209151,1,1,89869
SLC28A1,SLC28A1,All Targets,RNA,Endogenous,01,1,893,14,13.28056959,1,1,9154
NUDT21,NUDT21,All Targets,RNA,Endogenous,01,1,728,11,11.30771467,1,1,11051
DOCK11,DOCK11,All Targets,RNA,Endogenous,01,1,882,16.5,15.80552832,1,1,139818
ZNF107,ZNF107,All Targets,RNA,Endogenous,01,1,723,12,10.9218456,1,1,51427
PLBD1,PLBD1,All Targets,RNA,Endogenous,01,1,876,13,13.37303669,1,1,79887
CD180,CD180,All Targets,RNA,Endogenous,01,1,942,18,16.00235332,1,1,4064
CASP2,CASP2,All Targets,RNA,Endogenous,01,1,813,30,29.88827962,1,1,835
DDIT4L,DDIT4L,All Targets,RNA,Endogenous,01,1,815,11,11.02295526,1,1,115265
JPT1,JPT1,All Targets,RNA,Endogenous,01,1,1189,16,17.09457643,1,1,51155
DLK2,DLK2,All Targets,RNA,Endogenous,01,1,794,10,9.849320264,1,1,65989
OR10P1,OR10P1,All Targets,RNA,Endogenous,01,1,886,13,13.05541643,1,1,121130
PPAN,PPAN,All Targets,RNA,Endogenous,01,1,845,13,12.48966804,1,1,56342
TIGD4,TIGD4,All Targets,RNA,Endogenous,01,1,817,12,11.66647932,1,1,201798
MIDEAS,MIDEAS,All Targets,RNA,Endogenous,01,1,946,21,20.37887779,1,1,91748
VAMP7,VAMP7,All Targets,RNA,Endogenous,01,1,842,12,12.25556642,1,1,6845
PDZK1,PDZK1,All Targets,RNA,Endogenous,01,1,1870,33,34.70009249,1,1,5174
NAA25,NAA25,All Targets,RNA,Endogenous,01,1,1001,18,17.88000734,1,1,80018
MPP4,MPP4,All Targets,RNA,Endogenous,01,1,769,13,12.65291845,1,1,58538
CCDC7,CCDC7,All Targets,RNA,Endogenous,01,1,684,10,9.50874979,1,1,79741
TRRAP,TRRAP,All Targets,RNA,Endogenous,01,1,964,17,16.85369994,1,1,8295
RHOB,RHOB,All Targets,RNA,Endogenous,01,1,862,17,17.48134903,1,1,388
C4BPB,C4BPB,All Targets,RNA,Endogenous,01,1,735,13,13.15484196,1,1,725
SSMEM1,SSMEM1,All Targets,RNA,Endogenous,01,1,889,11,10.65535556,1,1,136263
SBSN,SBSN,All Targets,RNA,Endogenous,01,1,809,23,23.09713976,1,1,374897
RACK1,RACK1,All Targets,RNA,Endogenous,01,1,1308,65.5,64.77301413,1,1,10399
DOT1L,DOT1L,All Targets,RNA,Endogenous,01,1,852,14,14.42810284,1,1,84444
DPP7,DPP7,All Targets,RNA,Endogenous,01,1,979,22,21.46370488,1,1,29952
DAB2,DAB2,All Targets,RNA,Endogenous,01,1,983,20,20.54732923,1,1,1601
ZNF74,ZNF74,All Targets,RNA,Endogenous,01,1,898,15,14.25975588,1,1,7625
